0.387995,
0.38727,
0.0771165,
0.113173,
0.126563,
0.0902529,
0.0523733,
0.0814135,
0.109062,
0.111973,
0.0745627,
0.0565188,
0.0819637,
0.0904886,
0.0668495,
0.0489247,
0.0758632,
0.0670048,
0.0503652,
0.0377061,
0.0308298,
0.0514225,
0.0419605,
0.0312363,
0.0231418,
0.0236817,
0.329423,
0.0970459,
0.121356,
0.125076,
0.0900545,
0.0657002,
0.0982754,
0.121217,
0.116571,
0.0787538,
0.0638528,
0.0964637,
0.0994758,
0.0703588,
0.0532196,
0.0738708,
0.0726025,
0.0539597,
0.0403247,
0.0334199,
0.0432981,
0.0390794,
0.0314164,
0.024988,
0.0250518,
0.313287,
0.103124,
0.127511,
0.134358,
0.103939,
0.0603546,
0.088166,
0.114823,
0.11933,
0.0868217,
0.0568225,
0.0834605,
0.0902928,
0.0681596,
0.057231,
0.0678361,
0.063498,
0.0482321,
0.0376346,
0.0341743,
0.0416372,
0.0353524,
0.0283708,
0.0226436,
0.0233381,
0.231868,
0.102927,
0.120377,
0.114016,
0.0799965,
0.0558035,
0.0842099,
0.0993892,
0.0893105,
0.0622855,
0.0539672,
0.0734463,
0.076803,
0.053894,
0.0436374,
0.0652268,
0.0515548,
0.0401853,
0.0324282,
0.028937,
0.0415632,
0.0285496,
0.0224981,
0.0193935,
0.0213223,
0.311611,
0.00906781,
0.0185191,
0.0281333,
0.0241811,
0.0184848,
0.0247389,
0.0298,
0.0369384,
0.0307244,
0.0189266,
0.0274592,
0.0280543,
0.0213466,
0.01972,
0.0212031,
0.0206284,
0.014753,
0.0116493,
0.0111574,
0.0140655,
0.0134593,
0.0104107,
0.00814715,
0.00800656,
0.383776,
0.01533,
0.0267416,
0.0350382,
0.0280165,
0.0175233,
0.0259507,
0.029752,
0.0329593,
0.0265211,
0.0159286,
0.0230794,
0.0225453,
0.0166856,
0.0161102,
0.016736,
0.0151038,
0.0105279,
0.00868359,
0.010026,
0.0131088,
0.0112061,
0.0078781,
0.00599983,
0.00809027,
0.346111,
0.0216772,
0.0344969,
0.044296,
0.0327039,
0.0195642,
0.026439,
0.0376862,
0.0479438,
0.0373149,
0.0225509,
0.028224,
0.0329382,
0.0291721,
0.0277852,
0.0277967,
0.0229128,
0.0180399,
0.0170876,
0.0183899,
0.0188522,
0.0157792,
0.011859,
0.0111273,
0.0141193,
0.392215,
0.0714565,
0.0872297,
0.0874635,
0.0661902,
0.0476377,
0.068287,
0.0809777,
0.0779856,
0.0574986,
0.0445296,
0.0621284,
0.0641546,
0.0455408,
0.0375854,
0.0561804,
0.0488574,
0.0369086,
0.0279523,
0.0247397,
0.0377213,
0.0303477,
0.0234689,
0.0180682,
0.0203237,
0.361977,
0.10929,
0.130214,
0.131447,
0.0909559,
0.0713669,
0.106275,
0.132416,
0.130283,
0.0851861,
0.0589439,
0.0823366,
0.090168,
0.0689712,
0.0539483,
0.0645719,
0.0539616,
0.0407076,
0.0334495,
0.0306726,
0.038772,
0.0296925,
0.0221457,
0.0186914,
0.0215787,
0.311386,
0.0926677,
0.111391,
0.108526,
0.0815036,
0.0522491,
0.0835759,
0.105538,
0.103744,
0.0716148,
0.0513164,
0.0778009,
0.0806614,
0.0576164,
0.0456445,
0.0665877,
0.0615068,
0.0428211,
0.030299,
0.0265386,
0.0444153,
0.0381587,
0.0279445,
0.01974,
0.0208463,
0.273886,
0.0980238,
0.106468,
0.101678,
0.0781593,
0.064952,
0.0961566,
0.115806,
0.109052,
0.0740631,
0.0599763,
0.0903142,
0.095852,
0.0688339,
0.0518548,
0.069611,
0.0678169,
0.0526882,
0.0402306,
0.0328971,
0.0414142,
0.0364154,
0.0295238,
0.0240284,
0.025915,
0.266225,
0.0881397,
0.0991446,
0.0982371,
0.0712313,
0.0682608,
0.0936363,
0.104512,
0.0949264,
0.0647873,
0.0624815,
0.085951,
0.083634,
0.0573723,
0.0453449,
0.0707527,
0.0617942,
0.044088,
0.0335189,
0.0298999,
0.0423757,
0.0333454,
0.0255261,
0.0210207,
0.0235733,
0.275695,
0.0206364,
0.0240437,
0.0253724,
0.0228858,
0.0182833,
0.0263309,
0.0277482,
0.0258542,
0.0231685,
0.0183714,
0.0280346,
0.027022,
0.0163695,
0.0154981,
0.0209558,
0.0202404,
0.01437,
0.00965176,
0.00899628,
0.0125145,
0.0111557,
0.0076491,
0.00537522,
0.00622653,
0.343005,
0.036028,
0.0433357,
0.040778,
0.0328679,
0.0203697,
0.0361217,
0.0409894,
0.0365444,
0.0264572,
0.0187372,
0.0315482,
0.0308093,
0.0193277,
0.0150744,
0.0227391,
0.0224121,
0.0147314,
0.0100262,
0.00866529,
0.0150075,
0.014037,
0.00877471,
0.00573064,
0.00697681,
0.328504,
0.0316005,
0.0362877,
0.0347776,
0.0300518,
0.0334476,
0.0475349,
0.0496826,
0.0449359,
0.0322362,
0.0308985,
0.046946,
0.0429063,
0.0266638,
0.0218861,
0.0356128,
0.0340493,
0.0220467,
0.0148201,
0.0141851,
0.0203859,
0.0180179,
0.0124158,
0.00919031,
0.0111141,
0.355131,
0.0714187,
0.0862439,
0.0872955,
0.0615829,
0.0544492,
0.0756762,
0.0891914,
0.0859374,
0.0612865,
0.0524074,
0.0751458,
0.0750353,
0.052315,
0.0425731,
0.065261,
0.0603057,
0.0424289,
0.0309065,
0.0282218,
0.0393482,
0.0337682,
0.0254362,
0.0199171,
0.0233172,
0.318973,
0.038479,
0.0532749,
0.0637912,
0.0483441,
0.0430062,
0.0644625,
0.0794779,
0.0812183,
0.0534782,
0.0444203,
0.0640072,
0.0689958,
0.0519198,
0.0381675,
0.0553318,
0.0495011,
0.0373343,
0.0297485,
0.0252868,
0.0370956,
0.029322,
0.0224022,
0.0188441,
0.021347,
0.310805,
0.00253418,
0.0116593,
0.0216934,
0.0198626,
0.00129656,
0.0049746,
0.00774419,
0.0151546,
0.0160413,
0.000859875,
0.00312028,
0.00438043,
0.00462935,
0.00745196,
0.000945987,
0.000742441,
0.000928515,
0.00187746,
0.0036047,
0.00527895,
0.00325852,
0.0016115,
0.00104902,
0.00235429,
0.292876,
0.0370454,
0.0463731,
0.0488144,
0.0378124,
0.025119,
0.0385186,
0.0488021,
0.0493418,
0.0368997,
0.0199633,
0.0274531,
0.0307158,
0.0223662,
0.0202794,
0.0241158,
0.0168917,
0.0125047,
0.0102851,
0.0111575,
0.0171037,
0.0105896,
0.0075797,
0.00650066,
0.00890765,
0.234296,
0.046166,
0.0544149,
0.0552357,
0.0402364,
0.022234,
0.0388778,
0.0455998,
0.0427398,
0.0310435,
0.0185618,
0.0308347,
0.0344802,
0.0237112,
0.018398,
0.0206887,
0.0184099,
0.0154965,
0.0129431,
0.0110359,
0.0135303,
0.00937304,
0.00764891,
0.00744721,
0.00833112,
0.293032,
0.00988558,
0.0140923,
0.0230838,
0.0218222,
0.0222767,
0.0326901,
0.0325206,
0.0342531,
0.0260395,
0.0225597,
0.0359635,
0.0337043,
0.0226983,
0.0204014,
0.0276772,
0.028342,
0.0202709,
0.0147,
0.0145259,
0.0204182,
0.0188801,
0.0156395,
0.0120455,
0.0123609,
0.341645,
0.0323529,
0.0354272,
0.0353926,
0.0248,
0.0328588,
0.047468,
0.0465245,
0.0393297,
0.0246804,
0.0321208,
0.0474074,
0.0415533,
0.0253112,
0.0186985,
0.0350024,
0.0326972,
0.0213035,
0.0142079,
0.0122855,
0.021681,
0.0182803,
0.0123114,
0.00831095,
0.0102595,
0.348702,
0.00706452,
0.0201766,
0.0304786,
0.0261121,
0.0160831,
0.0285446,
0.0355132,
0.0366993,
0.0269657,
0.0185221,
0.0314661,
0.0337711,
0.0231293,
0.0182374,
0.0261144,
0.0241461,
0.0177054,
0.0132503,
0.0114271,
0.0205871,
0.0152173,
0.01016,
0.00743476,
0.00745001,
0.327021,
0.0222789,
0.0290692,
0.0286157,
0.0213892,
0.0183691,
0.0280253,
0.0295002,
0.0260789,
0.0210236,
0.0189696,
0.0223818,
0.022036,
0.0148029,
0.0144095,
0.0251547,
0.0165834,
0.0120052,
0.00962476,
0.00971182,
0.021087,
0.014569,
0.0097454,
0.00705248,
0.00770281,
0.280045,
0.00718205,
0.00934057,
0.010986,
0.0097301,
0.0146824,
0.0225725,
0.021391,
0.0202508,
0.0157517,
0.0134374,
0.0235154,
0.0210757,
0.0119115,
0.0110608,
0.0128031,
0.0137999,
0.00890632,
0.00573123,
0.00630423,
0.00837206,
0.00776699,
0.00550533,
0.00392568,
0.00490838,
0.277558,
0,
0,
0,
0,
0.00251399,
0.00565566,
0.00119013,
0,
0,
0.00242982,
0.00465253,
0.00297366,
0,
0,
0.000937826,
0.000496,
0,
0,
0,
0,
0,
0,
0,
0,
0.260515,
0.00985514,
0.00971705,
0.00761953,
0.00712258,
0.0154482,
0.0200092,
0.0161322,
0.0138597,
0.0134178,
0.0133671,
0.0215744,
0.0191028,
0.0109774,
0.0118292,
0.0130999,
0.0154402,
0.0110167,
0.00778526,
0.00851647,
0.00871037,
0.00867486,
0.00637707,
0.00459327,
0.0063317,
0.237102,
0.0717087,
0.0933758,
0.102674,
0.073637,
0.0463235,
0.0612854,
0.0731542,
0.0771064,
0.0579289,
0.0402614,
0.0532379,
0.0544172,
0.0424182,
0.0389272,
0.0462216,
0.0380371,
0.0290061,
0.0249295,
0.0250464,
0.031527,
0.0233739,
0.0191288,
0.0167376,
0.0182633,
0.287742,
0.0417589,
0.0434039,
0.0379161,
0.0234317,
0.0365595,
0.0534018,
0.0568941,
0.0488541,
0.031719,
0.0321579,
0.0472141,
0.0456023,
0.0293713,
0.0243773,
0.0382543,
0.0333377,
0.0227078,
0.0160956,
0.0158047,
0.0257454,
0.0184087,
0.0121107,
0.0092169,
0.0118373,
0.340941,
0.0499024,
0.057331,
0.053493,
0.0399054,
0.0365806,
0.0511842,
0.0554327,
0.0502771,
0.0368142,
0.0325831,
0.0440647,
0.0414329,
0.0282005,
0.0248165,
0.0400617,
0.0329634,
0.0221029,
0.0159397,
0.0157062,
0.027191,
0.0222296,
0.0152828,
0.0108618,
0.0126649,
0.331932,
0.0617534,
0.0673318,
0.0651311,
0.04678,
0.0494025,
0.070844,
0.0775472,
0.0691116,
0.0456531,
0.0403312,
0.0581937,
0.0575516,
0.0371669,
0.0283929,
0.0427393,
0.0375848,
0.0269602,
0.018917,
0.0166012,
0.0279855,
0.0212677,
0.0151323,
0.0108537,
0.0120593,
0.293993,
0.0261769,
0.0356571,
0.0357245,
0.0258345,
0.0260057,
0.0336177,
0.0373923,
0.0352324,
0.0266207,
0.0247285,
0.0297883,
0.0279562,
0.01777,
0.0152388,
0.0302653,
0.0228971,
0.0147589,
0.00984551,
0.00961309,
0.0205,
0.0155865,
0.0100561,
0.00638199,
0.00840007,
0.329127,
0.0122944,
0.0235664,
0.0272786,
0.0175114,
0.0166417,
0.0260965,
0.0273139,
0.0258869,
0.0205723,
0.0167754,
0.0234206,
0.0221415,
0.0140578,
0.0139774,
0.0201555,
0.0163594,
0.0109866,
0.00759417,
0.0082288,
0.0136652,
0.0105409,
0.00741991,
0.00523165,
0.00625949,
0.306079,
0.0244207,
0.0364028,
0.0446409,
0.0337844,
0.0215221,
0.0363708,
0.0483825,
0.0503601,
0.0323497,
0.0188136,
0.0295634,
0.0357768,
0.0270323,
0.0214376,
0.0216225,
0.0188412,
0.0159077,
0.0138412,
0.0138115,
0.0137238,
0.0112792,
0.00923015,
0.00878121,
0.0116665,
0.309059,
0.0143005,
0.0171156,
0.0249597,
0.0275308,
0.0301253,
0.0397551,
0.0375261,
0.0401114,
0.0357333,
0.0286599,
0.0430739,
0.0383163,
0.0267712,
0.0260677,
0.0327715,
0.0323076,
0.0214601,
0.0157051,
0.0157092,
0.0212189,
0.0176911,
0.01259,
0.00986945,
0.0108814,
0.334001,
0.0351252,
0.0408311,
0.0381679,
0.0252852,
0.0317666,
0.0476377,
0.0495278,
0.0431883,
0.0300511,
0.0298597,
0.0458568,
0.0444612,
0.0285937,
0.0216114,
0.0315542,
0.0302605,
0.0216791,
0.0151695,
0.01218,
0.0149866,
0.0146127,
0.0111251,
0.00814744,
0.00866997,
0.401022,
0.0097133,
0.02365,
0.0332697,
0.0253013,
0.00652981,
0.0160365,
0.0254327,
0.0334805,
0.0272276,
0.00566916,
0.00905317,
0.0133844,
0.0134346,
0.0153369,
0.00739684,
0.00368436,
0.00452368,
0.00602097,
0.00837334,
0.00717044,
0.00418086,
0.00405465,
0.00442131,
0.00673108,
0.363617,
0.00162812,
0.00321272,
0.00908583,
0.0114262,
0.00985126,
0.010625,
0.00958658,
0.0150044,
0.0188282,
0.0119805,
0.0129348,
0.0126563,
0.0103912,
0.0134287,
0.0146312,
0.0108146,
0.00788392,
0.00727257,
0.00926036,
0.00971638,
0.00795123,
0.00598552,
0.00540422,
0.00866632,
0.277577,
0.0683759,
0.0738555,
0.0715175,
0.0524744,
0.0414426,
0.0561372,
0.063156,
0.0585725,
0.0412082,
0.0357145,
0.0476052,
0.0490289,
0.0353581,
0.0281327,
0.0409938,
0.0329298,
0.0249414,
0.0209464,
0.0192564,
0.0291088,
0.0207792,
0.0151045,
0.0125027,
0.0151787,
0.282472,
0.0258345,
0.0300759,
0.029792,
0.0263804,
0.0144543,
0.022495,
0.0273727,
0.0300307,
0.0249872,
0.0110142,
0.0181715,
0.0220865,
0.0171239,
0.0160738,
0.0107383,
0.0101405,
0.00960029,
0.00868597,
0.00914315,
0.0109654,
0.00843287,
0.00656345,
0.0054504,
0.00710624,
0.022702,
0.512552,
0.627449,
0.671567,
0.638872,
0.308202,
0.466516,
0.632662,
0.725257,
0.708513,
0.336937,
0.461248,
0.557776,
0.52501,
0.591806,
0.513212,
0.438561,
0.383761,
0.379166,
0.468049,
0.473348,
0.385164,
0.347027,
0.346945,
0.477145,
0.0219431,
0.519212,
0.656591,
0.750007,
0.735839,
0.320313,
0.501658,
0.71004,
0.826457,
0.795507,
0.360154,
0.531031,
0.665491,
0.626103,
0.688281,
0.566522,
0.529075,
0.479178,
0.464077,
0.551111,
0.528806,
0.45756,
0.437762,
0.430994,
0.569339,
0.0396525,
0.640091,
0.821165,
0.897415,
0.86989,
0.331838,
0.546718,
0.80817,
0.95834,
0.92275,
0.376925,
0.554934,
0.701385,
0.668674,
0.740087,
0.590502,
0.539457,
0.481113,
0.471115,
0.564092,
0.555796,
0.475307,
0.433829,
0.428413,
0.576929,
0.0553879,
0.678525,
0.847957,
0.886319,
0.813271,
0.36309,
0.612683,
0.873404,
0.992645,
0.919971,
0.410366,
0.64733,
0.803918,
0.743251,
0.795469,
0.632884,
0.648814,
0.582141,
0.563353,
0.665389,
0.589695,
0.53087,
0.490384,
0.499203,
0.698068,
0.0257158,
0.470881,
0.590558,
0.678058,
0.694606,
0.37338,
0.541506,
0.739375,
0.83495,
0.794061,
0.443412,
0.613804,
0.73073,
0.663604,
0.710075,
0.676543,
0.613786,
0.527345,
0.504607,
0.592245,
0.5994,
0.509658,
0.4594,
0.460824,
0.622554,
0.0262244,
0.500978,
0.639417,
0.723561,
0.732334,
0.332453,
0.505343,
0.711994,
0.808502,
0.768124,
0.382877,
0.546004,
0.650848,
0.582164,
0.621324,
0.584437,
0.537521,
0.460369,
0.42099,
0.477474,
0.515243,
0.448803,
0.405949,
0.390211,
0.482917,
0,
0.39189,
0.509484,
0.58213,
0.582734,
0.224485,
0.359732,
0.522975,
0.606996,
0.573511,
0.263029,
0.381046,
0.467027,
0.415229,
0.431556,
0.405214,
0.364925,
0.312902,
0.283828,
0.31547,
0.356471,
0.291941,
0.261559,
0.247126,
0.315678,
0.0245562,
0.481019,
0.642515,
0.77374,
0.810543,
0.276016,
0.459896,
0.687231,
0.832905,
0.860648,
0.324734,
0.502107,
0.645792,
0.62003,
0.716754,
0.532027,
0.510145,
0.461382,
0.457283,
0.559036,
0.510646,
0.447184,
0.409582,
0.411112,
0.561681,
0.0578792,
0.645638,
0.820661,
0.909429,
0.897822,
0.343484,
0.546401,
0.821603,
0.98272,
1,
0.373571,
0.555745,
0.736533,
0.714176,
0.838605,
0.582672,
0.562687,
0.541463,
0.547484,
0.685642,
0.581959,
0.502208,
0.49562,
0.522314,
0.741752,
0.0787634,
0.752013,
0.870617,
0.910541,
0.855358,
0.394215,
0.616853,
0.868643,
0.998972,
0.973309,
0.43802,
0.640325,
0.792258,
0.746038,
0.831268,
0.686335,
0.639664,
0.570744,
0.562355,
0.662224,
0.653012,
0.556719,
0.519185,
0.535084,
0.697082,
0.0603392,
0.57285,
0.71055,
0.804555,
0.842994,
0.364224,
0.562524,
0.801897,
0.945174,
0.947149,
0.411984,
0.628952,
0.780588,
0.730972,
0.831381,
0.655522,
0.634086,
0.554108,
0.538623,
0.677233,
0.632102,
0.556331,
0.509889,
0.511183,
0.692565,
0.0453382,
0.559206,
0.740721,
0.861023,
0.811086,
0.36457,
0.561845,
0.829485,
0.975163,
0.90964,
0.42012,
0.616182,
0.778336,
0.732424,
0.792494,
0.664703,
0.621648,
0.558706,
0.549988,
0.660475,
0.614345,
0.532623,
0.493176,
0.502597,
0.70141,
0.0523814,
0.61218,
0.777662,
0.869461,
0.868478,
0.376196,
0.557103,
0.802499,
0.936494,
0.894532,
0.443856,
0.605586,
0.752846,
0.703738,
0.756181,
0.66333,
0.589895,
0.528623,
0.517931,
0.606436,
0.561766,
0.48824,
0.456677,
0.461933,
0.630491,
0.0134312,
0.342151,
0.432143,
0.510744,
0.550579,
0.256949,
0.359232,
0.504748,
0.587923,
0.579832,
0.296515,
0.403422,
0.492772,
0.436848,
0.463929,
0.451942,
0.400851,
0.349276,
0.314915,
0.354727,
0.397029,
0.326966,
0.289918,
0.268667,
0.351959,
0.0448251,
0.551702,
0.721776,
0.820575,
0.813781,
0.350277,
0.562949,
0.802911,
0.903851,
0.850166,
0.408675,
0.613409,
0.752148,
0.674862,
0.714101,
0.645697,
0.603786,
0.535786,
0.50995,
0.59237,
0.595713,
0.508796,
0.472439,
0.482023,
0.658709,
0.0693819,
0.65793,
0.784626,
0.824443,
0.795018,
0.40618,
0.62712,
0.863838,
0.966673,
0.933858,
0.453992,
0.666861,
0.814411,
0.74291,
0.83012,
0.687068,
0.655127,
0.585899,
0.569494,
0.698334,
0.605809,
0.535778,
0.505493,
0.510423,
0.699081,
0.0752998,
0.626464,
0.728314,
0.816889,
0.826273,
0.39236,
0.602757,
0.834644,
0.955839,
0.931583,
0.441032,
0.665503,
0.801699,
0.733434,
0.826307,
0.693356,
0.672604,
0.582995,
0.558583,
0.688158,
0.664175,
0.598129,
0.538569,
0.525211,
0.719546,
0.0794247,
0.623001,
0.771611,
0.859321,
0.864065,
0.411927,
0.628291,
0.885041,
1,
0.985779,
0.476887,
0.704877,
0.864671,
0.770549,
0.856441,
0.771822,
0.721464,
0.632896,
0.584065,
0.693684,
0.705788,
0.610849,
0.564332,
0.542572,
0.71963,
0.061463,
0.555357,
0.718206,
0.833114,
0.874525,
0.35822,
0.554974,
0.803284,
0.953355,
0.953916,
0.422874,
0.624344,
0.775703,
0.724976,
0.801741,
0.692949,
0.640923,
0.565251,
0.53847,
0.638754,
0.687932,
0.558662,
0.505125,
0.497234,
0.657265,
0.066711,
0.616628,
0.836977,
1,
1,
0.351238,
0.53697,
0.817895,
0.996151,
0.951905,
0.40709,
0.555994,
0.702412,
0.669339,
0.733235,
0.631556,
0.557741,
0.489595,
0.475357,
0.569518,
0.608975,
0.505084,
0.450707,
0.444668,
0.590031,
0.0299965,
0.443502,
0.61051,
0.707011,
0.705703,
0.23013,
0.382118,
0.573035,
0.696777,
0.695193,
0.261928,
0.400794,
0.502947,
0.473141,
0.542248,
0.413854,
0.401868,
0.358222,
0.340405,
0.406733,
0.381525,
0.337895,
0.307059,
0.290411,
0.368439,
0.0610893,
0.57645,
0.740749,
0.863272,
0.90265,
0.364947,
0.548686,
0.786646,
0.935824,
0.943437,
0.433602,
0.603166,
0.752785,
0.719169,
0.80296,
0.695647,
0.621277,
0.561368,
0.557375,
0.661495,
0.634055,
0.547293,
0.518783,
0.533827,
0.707661,
0.0322903,
0.517345,
0.679,
0.800727,
0.808162,
0.357406,
0.537113,
0.759098,
0.873269,
0.841167,
0.415689,
0.583593,
0.72571,
0.664069,
0.723137,
0.639761,
0.566672,
0.511978,
0.49497,
0.591443,
0.584825,
0.468845,
0.435334,
0.443761,
0.626074,
0.0317738,
0.459403,
0.573303,
0.654085,
0.652391,
0.37559,
0.542048,
0.75153,
0.845815,
0.778287,
0.473845,
0.644654,
0.768123,
0.677058,
0.6945,
0.740608,
0.654058,
0.557519,
0.513307,
0.583467,
0.657338,
0.532279,
0.471724,
0.45766,
0.606108,
0.0533977,
0.489163,
0.579198,
0.637179,
0.6498,
0.403549,
0.57556,
0.744693,
0.807139,
0.755158,
0.477157,
0.659049,
0.753838,
0.649817,
0.661282,
0.73991,
0.655721,
0.547769,
0.493361,
0.537207,
0.681231,
0.550055,
0.472268,
0.449939,
0.578328,
0.0575334,
0.544691,
0.699792,
0.819287,
0.81213,
0.329482,
0.502089,
0.725166,
0.867847,
0.824815,
0.402637,
0.574043,
0.699571,
0.654191,
0.698549,
0.636155,
0.597116,
0.507445,
0.479948,
0.559457,
0.57528,
0.507236,
0.446622,
0.427175,
0.578722,
0.0614261,
0.507177,
0.679241,
0.806912,
0.7919,
0.299698,
0.498248,
0.784486,
0.950439,
0.903196,
0.3439,
0.526494,
0.712809,
0.683488,
0.740351,
0.548194,
0.51396,
0.4875,
0.476912,
0.556564,
0.510239,
0.443518,
0.418483,
0.409199,
0.522666,
0.0245331,
0.354063,
0.480317,
0.567181,
0.584745,
0.191948,
0.32363,
0.488242,
0.601994,
0.616513,
0.22391,
0.349049,
0.453426,
0.436199,
0.498555,
0.358724,
0.343984,
0.316933,
0.314419,
0.383131,
0.331152,
0.273645,
0.255622,
0.261167,
0.359046,
0.0366241,
0.473193,
0.616154,
0.744615,
0.780611,
0.318311,
0.500339,
0.726403,
0.860094,
0.841017,
0.379884,
0.556497,
0.695596,
0.641504,
0.712063,
0.610174,
0.561148,
0.498613,
0.476113,
0.5748,
0.556459,
0.47921,
0.442972,
0.442944,
0.600213,
0.0344663,
0.500485,
0.656766,
0.753269,
0.735688,
0.343062,
0.529406,
0.74645,
0.848966,
0.808891,
0.417559,
0.575246,
0.694283,
0.637279,
0.709239,
0.67894,
0.581264,
0.500721,
0.486005,
0.594835,
0.639192,
0.516661,
0.462004,
0.463602,
0.64518,
0.0316091,
0.46294,
0.604175,
0.701625,
0.740971,
0.280795,
0.441946,
0.643575,
0.766206,
0.772742,
0.334641,
0.479365,
0.598389,
0.567037,
0.648625,
0.554635,
0.494499,
0.433828,
0.417967,
0.49879,
0.532146,
0.425003,
0.372908,
0.356168,
0.46132,
0.0649728,
0.573943,
0.710294,
0.766646,
0.732198,
0.339417,
0.516292,
0.716793,
0.809431,
0.791312,
0.359549,
0.51462,
0.625937,
0.582061,
0.662363,
0.535769,
0.490912,
0.432963,
0.424719,
0.53163,
0.514708,
0.426232,
0.382655,
0.384995,
0.542826,
0.0679087,
0.562125,
0.701387,
0.820366,
0.806463,
0.344745,
0.549441,
0.80878,
0.956165,
0.874936,
0.393411,
0.611457,
0.774687,
0.708168,
0.714486,
0.599607,
0.604302,
0.548015,
0.520202,
0.573888,
0.53727,
0.498664,
0.466553,
0.463686,
0.611045,
0.0756447,
0.564806,
0.67152,
0.740097,
0.750061,
0.29903,
0.48112,
0.691852,
0.822363,
0.812984,
0.337079,
0.502604,
0.62935,
0.602198,
0.665491,
0.54085,
0.49847,
0.446983,
0.442381,
0.520925,
0.49851,
0.39932,
0.369866,
0.383506,
0.502101,
0.0279258,
0.43275,
0.540055,
0.602573,
0.545688,
0.197951,
0.360967,
0.547582,
0.644195,
0.580326,
0.213502,
0.357864,
0.47093,
0.444681,
0.458683,
0.326275,
0.338328,
0.311914,
0.302386,
0.340225,
0.284116,
0.264106,
0.24565,
0.242808,
0.312329,
0.0521635,
0.54721,
0.697865,
0.821035,
0.819301,
0.283793,
0.480317,
0.721929,
0.86591,
0.85338,
0.321865,
0.503711,
0.644632,
0.605714,
0.681859,
0.511336,
0.50119,
0.451527,
0.436885,
0.529613,
0.480028,
0.430461,
0.396039,
0.388055,
0.523917,
0.060261,
0.575235,
0.715669,
0.833534,
0.842694,
0.300329,
0.473377,
0.670395,
0.812699,
0.83088,
0.329583,
0.491874,
0.613076,
0.590841,
0.672537,
0.502614,
0.495966,
0.450072,
0.43882,
0.513154,
0.463315,
0.416969,
0.398957,
0.396768,
0.496988,
0.066189,
0.564935,
0.703711,
0.803725,
0.835833,
0.329098,
0.496234,
0.695756,
0.820816,
0.870447,
0.360764,
0.508545,
0.623543,
0.583507,
0.699047,
0.547763,
0.499491,
0.441984,
0.432507,
0.556976,
0.486542,
0.42114,
0.387869,
0.395816,
0.56004,
0.0731058,
0.614719,
0.788028,
0.902274,
0.883773,
0.302943,
0.527215,
0.79229,
0.937705,
0.906106,
0.347959,
0.546939,
0.708904,
0.669949,
0.741769,
0.559542,
0.53164,
0.484335,
0.473535,
0.571135,
0.549656,
0.458574,
0.418363,
0.408446,
